"COLUMN1"	"COLUMN2"	"COLUMN3"	"COLUMN4"	"COLUMN5"
"1508913"	"764814"	"0"	"1"	"0"
"1508913"	"773793"	"0"	"2"	"0"
"1508913"	"823179"	"0"	"2"	"0"
"1509615"	"1095970"	"0"	"1"	"0"
"1509615"	"1108697"	"0"	"1"	"0"
"1509615"	"1231352"	"0"	"1"	"0"
"1509615"	"1244528"	"0"	"2"	"0"
"1509615"	"131665"	"0"	"4"	"0"
"1509615"	"1352204"	"0"	"5"	"0"
"1509615"	"1412065"	"0"	"1"	"0"
"1509615"	"1419930"	"0"	"1"	"0"
"1509615"	"1505267"	"0"	"1"	"0"
"1509615"	"1509615"	"0"	"1"	"0"
"1509615"	"1586439"	"0"	"2"	"0"
"1509615"	"1606474"	"0"	"3"	"0"
"1509615"	"1606525"	"0"	"9"	"0"
"1509615"	"1606574"	"0"	"1"	"0"
"1509615"	"1606575"	"0"	"1"	"0"
"1509615"	"1606596"	"0"	"1"	"0"
"1509615"	"1606608"	"0"	"1"	"0"
"1509615"	"1675399"	"0"	"7"	"0"
"1509615"	"1710225"	"0"	"1"	"0"
"1509615"	"1760320"	"0"	"2"	"0"
"1509615"	"1760350"	"0"	"1"	"0"
"1509615"	"1760356"	"0"	"1"	"0"
"1509615"	"1760377"	"0"	"1"	"0"
"1509615"	"1760378"	"0"	"1"	"0"
"1509615"	"1760388"	"0"	"1"	"0"
"1509615"	"1760390"	"0"	"2"	"0"
"1509615"	"1760423"	"0"	"1"	"0"
"1509615"	"1760654"	"0"	"1"	"0"
"1509615"	"1774365"	"0"	"1"	"0"
"1509615"	"1774454"	"0"	"1"	"0"
"1509615"	"1774461"	"0"	"2"	"0"
"1509615"	"1774505"	"0"	"1"	"0"
"1509615"	"1774516"	"0"	"1"	"0"
"1509615"	"1774530"	"0"	"1"	"0"
"1509615"	"1774550"	"0"	"7"	"0"
"1509615"	"1774595"	"0"	"1"	"0"
"1509615"	"1774603"	"0"	"2"	"0"
"1509615"	"1774616"	"0"	"1"	"0"
"1509615"	"1774677"	"0"	"2"	"0"
"1509615"	"1774682"	"0"	"1"	"0"
"1509615"	"1774684"	"0"	"1"	"0"
"1509615"	"1774717"	"0"	"3"	"0"
"1509615"	"1774766"	"0"	"7"	"0"
"1509615"	"1774797"	"0"	"1"	"0"
"1509615"	"1774862"	"0"	"1"	"0"
"1509615"	"1774922"	"0"	"1"	"0"
"1509615"	"1774946"	"0"	"1"	"0"
"1509615"	"1774963"	"0"	"5"	"0"
"1509615"	"1775011"	"0"	"1"	"0"
"1509615"	"1775029"	"0"	"1"	"0"
"1509615"	"1775040"	"0"	"1"	"0"
"1509615"	"1775087"	"0"	"1"	"0"
"1509615"	"1775089"	"0"	"1"	"0"
"1509615"	"1775098"	"0"	"5"	"0"
"1509615"	"1837210"	"0"	"5"	"0"
"1509615"	"1902321"	"0"	"1"	"0"
"1509615"	"1928655"	"0"	"3"	"0"
"1509615"	"1928687"	"0"	"1"	"0"
"1509615"	"193952"	"0"	"10"	"0"
"1509615"	"1950713"	"0"	"1"	"0"
"1509615"	"1954203"	"0"	"1"	"0"
"1509615"	"2008547"	"0"	"1"	"0"
"1509615"	"2105349"	"0"	"5"	"0"
"1509615"	"2105482"	"0"	"1"	"0"
"1509615"	"2105514"	"0"	"1"	"0"
"1509615"	"2105532"	"0"	"2"	"0"
"1509615"	"2105575"	"0"	"1"	"0"
"1509615"	"2172762"	"0"	"2"	"0"
"1509615"	"218438"	"0"	"1"	"0"
"1509615"	"2188303"	"0"	"1"	"0"
"1509615"	"2393452"	"0"	"1"	"0"
"1509615"	"330571"	"0"	"1"	"0"
"1509615"	"372259"	"0"	"1"	"0"
"1509615"	"376243"	"0"	"1"	"0"
"1509615"	"424477"	"0"	"2"	"0"
"1509615"	"461710"	"0"	"2"	"0"
"1509615"	"472999"	"0"	"1"	"0"
"1509615"	"539162"	"0"	"1"	"0"
"1509615"	"561053"	"0"	"1"	"0"
"1509615"	"592273"	"0"	"2"	"0"
"1509615"	"624922"	"0"	"4"	"0"
"1509615"	"626416"	"0"	"2"	"0"
"1509615"	"709795"	"0"	"1"	"0"
"1509615"	"713211"	"0"	"1"	"0"
"1509615"	"713240"	"0"	"1"	"0"
"1509615"	"713248"	"0"	"1"	"0"
"1509615"	"713251"	"0"	"1"	"0"
"1509615"	"713254"	"0"	"1"	"0"
"1509615"	"725183"	"0"	"1"	"0"
"1509615"	"725371"	"0"	"1"	"0"
"1509615"	"727272"	"0"	"3"	"0"
"1509615"	"732431"	"0"	"1"	"0"
"1509615"	"741918"	"0"	"3"	"0"
"1509615"	"762768"	"0"	"1"	"0"
"1515637"	"100540"	"0"	"3"	"0"
"1516756"	"1030144"	"0"	"1"	"0"
"1516756"	"1290320"	"0"	"1"	"0"
"1516756"	"1292709"	"0"	"2"	"0"
"1516756"	"131665"	"0"	"1"	"0"
"1516756"	"1412398"	"0"	"5"	"0"
"1516756"	"1475469"	"0"	"1"	"0"
"1516756"	"1516170"	"0"	"1"	"0"
"1516756"	"1516756"	"0"	"5"	"0"
"1516756"	"1567096"	"0"	"4"	"0"
"1516756"	"1606474"	"0"	"3"	"0"
"1516756"	"1606522"	"0"	"1"	"1"
"1516756"	"1606523"	"0"	"1"	"0"
"1516756"	"1606552"	"0"	"1"	"0"
"1516756"	"1606717"	"0"	"1"	"0"
"1516756"	"1649853"	"1"	"18"	"0"
"1516756"	"1675399"	"0"	"4"	"0"
"1516756"	"1760381"	"0"	"1"	"0"
"1516756"	"1774516"	"0"	"1"	"0"
"1516756"	"1774518"	"0"	"2"	"0"
"1516756"	"1774527"	"0"	"1"	"0"
"1516756"	"1774550"	"0"	"1"	"0"
"1516756"	"1774603"	"0"	"1"	"0"
"1516756"	"1774636"	"0"	"1"	"0"
"1516756"	"1774649"	"0"	"1"	"0"
"1516756"	"1774718"	"0"	"3"	"0"
"1516756"	"1774766"	"0"	"8"	"0"
"1516756"	"1774797"	"0"	"2"	"0"
"1516756"	"1774862"	"0"	"1"	"0"
"1516756"	"1774864"	"0"	"16"	"0"
"1516756"	"1774888"	"0"	"1"	"0"
"1516756"	"1774957"	"0"	"7"	"0"
"1516756"	"1774963"	"0"	"1"	"0"
"1516756"	"1775048"	"0"	"3"	"0"
"1516756"	"1775095"	"3"	"8"	"0"
"1516756"	"1806034"	"0"	"1"	"0"
"1516756"	"1836226"	"0"	"1"	"0"
"1516756"	"1908887"	"0"	"8"	"0"
"1516756"	"1909413"	"0"	"1"	"0"
"1516756"	"1928699"	"0"	"4"	"0"
"1516756"	"193952"	"0"	"1"	"0"
"1516756"	"194258"	"0"	"1"	"0"
"1516756"	"2012081"	"2"	"8"	"0"
"1516756"	"2062918"	"1"	"3"	"0"
"1516756"	"2105468"	"0"	"1"	"0"
"1516756"	"2105491"	"0"	"1"	"0"
"1516756"	"2105603"	"0"	"1"	"0"
"1516756"	"2287260"	"0"	"1"	"0"
"1516756"	"2404454"	"0"	"2"	"0"
"1516756"	"372259"	"0"	"1"	"0"
"1516756"	"460666"	"0"	"13"	"0"
"1516756"	"506841"	"0"	"6"	"0"
"1516756"	"550902"	"0"	"4"	"0"
"1516756"	"569799"	"0"	"1"	"0"
"1516756"	"649625"	"0"	"2"	"0"
"1516756"	"662187"	"0"	"2"	"0"
"1516756"	"704168"	"0"	"1"	"0"
"1516756"	"724899"	"0"	"2"	"0"
"1516756"	"725179"	"0"	"1"	"0"
"1516756"	"725300"	"0"	"1"	"0"
"1516756"	"725355"	"0"	"1"	"0"
"1516756"	"725370"	"0"	"2"	"0"
"1516756"	"725379"	"0"	"1"	"0"
"1516756"	"734945"	"2"	"5"	"0"
"1516756"	"742918"	"0"	"1"	"0"
"1516756"	"753055"	"0"	"1"	"0"
"1516756"	"753438"	"0"	"1"	"0"
"1516756"	"773979"	"0"	"1"	"0"
"1516756"	"801073"	"0"	"1"	"0"
"1516756"	"870756"	"0"	"2"	"0"
"1516756"	"935692"	"0"	"1"	"0"
"1551985"	"1282337"	"1"	"0"	"0"
"1551985"	"1774494"	"1"	"11"	"0"
"1551985"	"1774595"	"0"	"4"	"0"
"1551985"	"1774607"	"0"	"2"	"0"
"1551985"	"1805986"	"0"	"4"	"0"
"1551985"	"2105514"	"2"	"9"	"0"
"1551985"	"2188303"	"0"	"1"	"0"
"1551985"	"332673"	"8"	"17"	"0"
"1551985"	"387759"	"0"	"2"	"0"
"1551985"	"447850"	"1"	"0"	"0"
"1551985"	"727204"	"3"	"12"	"0"
"1460134"	"726996"	"0"	"1"	"0"
"1460134"	"727204"	"0"	"1"	"0"
"1460134"	"727232"	"0"	"1"	"0"
"1460134"	"731389"	"0"	"2"	"0"
"1460134"	"731434"	"0"	"1"	"0"
"1460134"	"731770"	"0"	"1"	"0"
"1460134"	"733758"	"0"	"1"	"0"
"1460134"	"738527"	"0"	"3"	"0"
"1460134"	"743228"	"0"	"1"	"0"
"1460134"	"750779"	"0"	"1"	"0"
"1460134"	"754522"	"0"	"6"	"0"
"1460134"	"758083"	"0"	"1"	"0"
"1460134"	"758373"	"0"	"1"	"0"
"1460134"	"792677"	"0"	"1"	"0"
"1460134"	"798703"	"0"	"1"	"0"
"1460134"	"808622"	"0"	"1"	"0"
"1460134"	"816633"	"0"	"1"	"0"
"1460134"	"837776"	"0"	"2"	"0"
"1460134"	"842795"	"0"	"1"	"0"
"1460134"	"864467"	"0"	"1"	"0"
"1460134"	"878086"	"0"	"1"	"0"
"1460134"	"879962"	"0"	"3"	"0"
"1460134"	"901806"	"0"	"1"	"0"
"1460134"	"917484"	"0"	"1"	"0"
"1460134"	"928522"	"0"	"1"	"0"
"1460134"	"943589"	"0"	"1"	"0"
"1460134"	"959053"	"0"	"1"	"0"
"1460134"	"965982"	"0"	"1"	"0"
"1460134"	"999570"	"0"	"1"	"0"
"1515637"	"1213266"	"0"	"1"	"0"
"1515637"	"1231352"	"0"	"3"	"0"
"1515637"	"124087"	"0"	"1"	"0"
"1515637"	"1244528"	"0"	"5"	"0"
"1515637"	"131337"	"0"	"1"	"0"
"1515637"	"131665"	"0"	"108"	"0"
"1515637"	"1386531"	"0"	"1"	"0"
"1515637"	"1394821"	"0"	"1"	"0"
"1515637"	"1419930"	"0"	"14"	"0"
"1515637"	"1515637"	"1"	"3"	"0"
"1515637"	"1522533"	"0"	"5"	"0"
"1515637"	"1551237"	"0"	"2"	"0"
"1515637"	"1567096"	"0"	"5"	"0"
"1515637"	"1586439"	"0"	"3"	"0"
"1515637"	"1606466"	"0"	"3"	"0"
"1515637"	"1606474"	"0"	"3"	"0"
"1515637"	"1606515"	"0"	"4"	"0"
"1515637"	"1606525"	"0"	"2"	"0"
"1515637"	"1606559"	"0"	"4"	"0"
"1515637"	"1606574"	"0"	"6"	"0"
"1515637"	"1606592"	"0"	"1"	"0"
"1515637"	"1606594"	"0"	"16"	"0"
"1515637"	"1606900"	"0"	"1"	"0"
"1515637"	"160910"	"0"	"1"	"0"
"1515637"	"1655644"	"0"	"2"	"0"
"1515637"	"1704256"	"0"	"1"	"0"
"1515637"	"1760301"	"0"	"3"	"0"
"1515637"	"1760326"	"0"	"4"	"0"
"1515637"	"1760337"	"0"	"2"	"0"
"1515637"	"1760338"	"0"	"1"	"0"
"1515637"	"1760350"	"0"	"4"	"0"
"1515637"	"1760360"	"0"	"2"	"0"
"1515637"	"1760376"	"0"	"1"	"0"
"1515637"	"1760377"	"0"	"4"	"0"
"1515637"	"1760378"	"0"	"15"	"0"
"1515637"	"1760381"	"0"	"4"	"0"
"1515637"	"1760386"	"0"	"3"	"0"
"1515637"	"1760388"	"0"	"1"	"0"
"1515637"	"1760398"	"0"	"1"	"0"
"1515637"	"1760402"	"0"	"1"	"0"
"1515637"	"1760493"	"0"	"1"	"0"
"1515637"	"1760642"	"0"	"1"	"0"
"1515637"	"1760654"	"0"	"12"	"0"
"1515637"	"1774410"	"0"	"3"	"0"
"1515637"	"1774416"	"0"	"2"	"0"
"1515637"	"1774450"	"0"	"4"	"0"
"1515637"	"1774457"	"0"	"2"	"0"
"1515637"	"1774503"	"0"	"1"	"0"
"1515637"	"1774505"	"0"	"3"	"0"
"1515637"	"1774506"	"0"	"36"	"0"
"1515637"	"1774507"	"0"	"4"	"0"
"1515637"	"1774509"	"1"	"27"	"0"
"1515637"	"1774516"	"0"	"2"	"0"
"1515637"	"1774520"	"0"	"8"	"0"
"1515637"	"1774522"	"0"	"2"	"0"
"1515637"	"1774533"	"0"	"2"	"0"
"1515637"	"1774550"	"0"	"7"	"0"
"1515637"	"1774573"	"0"	"2"	"0"
"1515637"	"1774595"	"0"	"2"	"0"
"1515637"	"1774616"	"0"	"10"	"0"
"1515637"	"1774617"	"0"	"2"	"0"
"1515637"	"1774633"	"0"	"2"	"0"
"1515637"	"1774635"	"0"	"1"	"0"
"1515637"	"1774638"	"0"	"1"	"0"
"1515637"	"1774649"	"0"	"2"	"0"
"1515637"	"1774684"	"0"	"1"	"0"
"1515637"	"1774687"	"0"	"5"	"0"
"1515637"	"1774692"	"0"	"2"	"0"
"1515637"	"1774702"	"0"	"9"	"0"
"1515637"	"1774706"	"0"	"2"	"0"
"1515637"	"1774717"	"0"	"8"	"0"
"1515637"	"1774718"	"0"	"4"	"0"
"1515637"	"1774757"	"0"	"2"	"0"
"1515637"	"1774766"	"0"	"16"	"0"
"1515637"	"1774776"	"0"	"1"	"0"
"1515637"	"1774789"	"0"	"1"	"0"
"1515637"	"1774795"	"0"	"1"	"0"
"1515637"	"1774797"	"0"	"6"	"0"
"1515637"	"1774809"	"0"	"2"	"0"
"1515637"	"1774822"	"0"	"4"	"0"
"1515637"	"1774830"	"0"	"6"	"0"
"1515637"	"1774839"	"0"	"9"	"0"
"1515637"	"1774848"	"0"	"2"	"0"
"1515637"	"1774862"	"0"	"1"	"0"
"1515637"	"1774868"	"0"	"11"	"0"
"1515637"	"1774878"	"0"	"3"	"0"
"1515637"	"1774941"	"0"	"1"	"0"
"1515637"	"1774946"	"0"	"2"	"0"
"1515637"	"1774950"	"0"	"2"	"0"
"1515637"	"1774952"	"0"	"1"	"0"
"1515637"	"1774962"	"0"	"3"	"0"
"1515637"	"1774963"	"0"	"1"	"0"
"1515637"	"1774969"	"0"	"2"	"0"
"1515637"	"1774996"	"0"	"1"	"0"
"1515637"	"1774998"	"0"	"1"	"0"
"1515637"	"1774999"	"0"	"1"	"0"
"1515637"	"1775002"	"0"	"1"	"0"
"1515637"	"1775006"	"0"	"1"	"0"
"1515637"	"1775011"	"0"	"1"	"0"
"1515637"	"1775023"	"0"	"1"	"0"
"1515637"	"1775025"	"0"	"2"	"0"
"1515637"	"1775043"	"0"	"1"	"0"
"1515637"	"1775044"	"0"	"1"	"0"
"1515637"	"1775049"	"0"	"1"	"0"
"1515637"	"1775089"	"0"	"1"	"0"
"1515637"	"1775098"	"0"	"7"	"0"
"1515637"	"1837210"	"0"	"6"	"0"
"1515637"	"1869430"	"0"	"1"	"0"
"1515637"	"1902321"	"0"	"1"	"0"
"1515637"	"1908524"	"0"	"2"	"0"
"1515637"	"1928655"	"0"	"16"	"0"
"1515637"	"1928678"	"0"	"4"	"0"
"1515637"	"1928681"	"0"	"18"	"0"
"1515637"	"1928687"	"0"	"1"	"0"
"1515637"	"1928748"	"0"	"1"	"0"
"1515637"	"193952"	"0"	"9"	"0"
"1515637"	"1950713"	"0"	"5"	"0"
"1515637"	"2012081"	"0"	"3"	"0"
"1515637"	"2066034"	"0"	"6"	"0"
"1515637"	"2099265"	"0"	"1"	"0"
"1515637"	"2105336"	"0"	"2"	"0"
"1515637"	"2105349"	"0"	"4"	"0"
"1515637"	"2105362"	"0"	"1"	"0"
"1515637"	"2105390"	"0"	"1"	"0"
"1515637"	"2105405"	"0"	"2"	"0"
"1515637"	"2105464"	"0"	"1"	"0"
"1515637"	"2105465"	"0"	"1"	"0"
"1515637"	"2105480"	"0"	"2"	"0"
"1515637"	"2105489"	"0"	"2"	"0"
"1515637"	"2105514"	"0"	"4"	"0"
"1515637"	"2105523"	"0"	"5"	"0"
"1515637"	"2105544"	"0"	"1"	"0"
"1515637"	"2105562"	"0"	"2"	"0"
"1515637"	"2105595"	"0"	"1"	"0"
"1515637"	"2105598"	"0"	"1"	"0"
"1515637"	"2105599"	"0"	"1"	"0"
"1515637"	"2105603"	"0"	"5"	"0"
"1515637"	"218438"	"0"	"3"	"0"
"1515637"	"2188303"	"0"	"4"	"0"
"1515637"	"2224167"	"0"	"1"	"0"
"1515637"	"2229859"	"0"	"2"	"0"
"1515637"	"2241424"	"0"	"1"	"0"
"1515637"	"2260782"	"0"	"1"	"0"
"1515637"	"2280082"	"0"	"2"	"0"
"1515637"	"2287260"	"0"	"8"	"0"
"1515637"	"2335873"	"0"	"6"	"0"
"1515637"	"2393452"	"0"	"1"	"0"
"1515637"	"2404454"	"0"	"7"	"0"
"1515637"	"280998"	"0"	"2"	"0"
"1515637"	"290927"	"0"	"2"	"0"
"1515637"	"291065"	"0"	"1"	"0"
"1515637"	"298640"	"0"	"1"	"0"
"1515637"	"309918"	"0"	"2"	"0"
"1515637"	"330571"	"0"	"2"	"0"
"1515637"	"332673"	"0"	"2"	"0"
"1515637"	"338764"	"0"	"5"	"0"
"1515637"	"372259"	"0"	"2"	"0"
"1515637"	"387763"	"0"	"2"	"0"
"1515637"	"403259"	"0"	"1"	"0"
"1515637"	"421653"	"0"	"1"	"0"
"1515637"	"426750"	"0"	"2"	"0"
"1515637"	"461710"	"0"	"13"	"0"
"1515637"	"462104"	"0"	"1"	"0"
"1515637"	"549649"	"0"	"1"	"0"
"1515637"	"557821"	"0"	"2"	"0"
"1515637"	"562574"	"0"	"13"	"0"
"1515637"	"572220"	"0"	"1"	"0"
"1515637"	"592273"	"0"	"9"	"0"
"1515637"	"601020"	"0"	"2"	"0"
"1515637"	"605716"	"0"	"2"	"0"
"1515637"	"640892"	"0"	"2"	"0"
"1515637"	"643120"	"0"	"1"	"0"
"1515637"	"651131"	"0"	"5"	"0"
"1515637"	"670442"	"0"	"6"	"0"
"1515637"	"684037"	"0"	"4"	"0"
"1515637"	"687164"	"0"	"1"	"0"
"1515637"	"693635"	"0"	"3"	"0"
"1515637"	"694649"	"0"	"2"	"0"
"1515637"	"696419"	"0"	"1"	"0"
"1515637"	"696993"	"0"	"1"	"0"
"1515637"	"699171"	"0"	"1"	"0"
"1515637"	"699215"	"0"	"2"	"0"
"1515637"	"703855"	"0"	"1"	"0"
"1515637"	"706754"	"0"	"2"	"0"
"1515637"	"709795"	"0"	"1"	"0"
"1515637"	"713166"	"0"	"1"	"0"
"1515637"	"713211"	"0"	"1"	"0"
"1515637"	"713251"	"0"	"1"	"0"
"1515637"	"713254"	"0"	"1"	"0"
"1515637"	"713276"	"0"	"1"	"0"
"1515637"	"713277"	"0"	"1"	"0"
"1515637"	"713326"	"0"	"4"	"0"
"1515637"	"724489"	"0"	"1"	"0"
"1515637"	"725183"	"0"	"4"	"0"
"1515637"	"727272"	"0"	"1"	"0"
"1515637"	"741909"	"0"	"2"	"0"
"1515637"	"754522"	"0"	"1"	"0"
"1515637"	"755398"	"0"	"1"	"0"
"1515637"	"760113"	"0"	"1"	"0"
"1515637"	"762768"	"0"	"2"	"0"
"1515637"	"778749"	"0"	"1"	"0"
"1515637"	"789890"	"0"	"5"	"0"
"1515637"	"795496"	"0"	"1"	"0"
"1515637"	"913707"	"0"	"2"	"0"
"1515637"	"922070"	"0"	"2"	"0"
"1515637"	"959822"	"0"	"2"	"0"
"1532875"	"1774713"	"0"	"1"	"1"
"1537797"	"1537797"	"1"	"1"	"0"
"155083"	"1164874"	"0"	"1"	"0"
"155083"	"1492989"	"0"	"1"	"0"
"155083"	"155083"	"0"	"1"	"0"
"155083"	"1606474"	"0"	"1"	"0"
"155083"	"1741804"	"0"	"1"	"0"
"155083"	"1746868"	"0"	"3"	"0"
"155083"	"1761498"	"0"	"2"	"0"
"155083"	"2364806"	"0"	"1"	"0"
"1551309"	"1052904"	"0"	"1"	"0"
"1551309"	"1060330"	"0"	"1"	"0"
"1551309"	"1070725"	"0"	"1"	"0"
"1551309"	"1102709"	"0"	"3"	"0"
"1551309"	"1108538"	"0"	"1"	"0"
"1551309"	"1132512"	"0"	"1"	"0"
"1551309"	"1137253"	"0"	"1"	"0"
"1551309"	"1150408"	"0"	"1"	"0"
"1551309"	"116248"	"0"	"1"	"0"
"1551309"	"1174167"	"0"	"1"	"0"
"1551309"	"1189989"	"0"	"1"	"0"
"1551309"	"1189992"	"0"	"1"	"0"
"1551309"	"1190172"	"0"	"1"	"0"
"1551309"	"1201008"	"0"	"1"	"0"
"1551309"	"1218242"	"0"	"2"	"0"
"1551309"	"1231188"	"0"	"1"	"0"
"1551309"	"1231908"	"0"	"1"	"0"
"1551309"	"1236390"	"0"	"1"	"0"
"1551309"	"1245499"	"0"	"1"	"0"
"1551309"	"1250684"	"0"	"1"	"0"
"1551309"	"1282723"	"0"	"2"	"0"
"1551309"	"1285682"	"0"	"1"	"0"
"1551309"	"1292525"	"0"	"1"	"0"
"1551309"	"1295755"	"0"	"1"	"0"
"1551309"	"1298218"	"0"	"1"	"0"
"1551309"	"1307479"	"0"	"1"	"0"
"1551309"	"1330434"	"0"	"1"	"0"
"1551309"	"1341347"	"0"	"1"	"0"
"1551309"	"1353103"	"0"	"1"	"0"
"1551309"	"1360948"	"0"	"1"	"0"
"1551309"	"1363282"	"0"	"1"	"0"
"1551309"	"1393921"	"0"	"1"	"0"
"1551309"	"1396501"	"0"	"1"	"0"
"1551309"	"1404734"	"0"	"1"	"0"
"1551309"	"1405867"	"0"	"1"	"0"
"1551309"	"1434944"	"0"	"1"	"0"
"1551309"	"1437078"	"0"	"1"	"0"
"1551309"	"1455485"	"0"	"1"	"0"
"1551309"	"1482213"	"0"	"1"	"0"
"1551309"	"1523304"	"0"	"1"	"0"
"1551309"	"1548708"	"0"	"1"	"0"
"1551309"	"1551309"	"0"	"9"	"2"
"1551309"	"1554421"	"0"	"1"	"0"
"1551309"	"1560418"	"0"	"1"	"0"
"1551309"	"1567528"	"0"	"1"	"0"
"1551309"	"1606734"	"0"	"1"	"0"
"1551309"	"1609045"	"0"	"1"	"0"
"1551309"	"1641841"	"0"	"1"	"0"
"1551309"	"1680614"	"0"	"1"	"0"
"1551309"	"1719683"	"0"	"1"	"0"
"1551309"	"1741468"	"0"	"1"	"0"
"1551309"	"1748075"	"0"	"1"	"0"
"1551309"	"1749337"	"0"	"1"	"0"
"1551309"	"1771414"	"0"	"1"	"0"
"1551309"	"1771894"	"0"	"1"	"0"
"1551309"	"1774539"	"0"	"1"	"0"
"1551309"	"1774550"	"0"	"2"	"0"
"1551309"	"1774552"	"0"	"1"	"0"
"1551309"	"1774797"	"0"	"3"	"0"
"1551309"	"1774817"	"0"	"1"	"0"
"1551309"	"1774822"	"0"	"1"	"0"
"1551309"	"1774824"	"0"	"1"	"0"
"1551309"	"1774838"	"0"	"1"	"0"
"1551309"	"1774934"	"0"	"1"	"0"
"1551309"	"1774996"	"0"	"11"	"0"
"1551309"	"1775066"	"0"	"1"	"0"
"1551309"	"1972385"	"0"	"1"	"0"
"1551309"	"2002995"	"0"	"1"	"0"
"1551309"	"2012020"	"0"	"1"	"1"
"1551309"	"2015813"	"0"	"1"	"0"
"1551309"	"2044858"	"0"	"1"	"0"
"1551309"	"2056802"	"0"	"1"	"0"
"1551309"	"2061966"	"0"	"1"	"0"
"1551309"	"2105471"	"0"	"2"	"0"
"1551309"	"2105493"	"0"	"4"	"0"
"1551309"	"2105697"	"0"	"2"	"0"
"1551309"	"2105868"	"0"	"1"	"0"
"1551309"	"2119309"	"0"	"1"	"0"
"1551309"	"2134705"	"0"	"1"	"0"
"1551309"	"2165502"	"0"	"1"	"0"
"1551309"	"2166849"	"0"	"1"	"0"
"1551309"	"2217020"	"0"	"1"	"0"
"1551309"	"2225291"	"0"	"1"	"0"
"1551309"	"2228455"	"0"	"1"	"0"
"1551309"	"2229855"	"0"	"0"	"1"
"1551309"	"2318688"	"0"	"1"	"0"
"1551309"	"2348544"	"0"	"1"	"0"
"1551309"	"246872"	"0"	"1"	"0"
"1551309"	"257016"	"0"	"1"	"0"
"1551309"	"263072"	"0"	"1"	"0"
"1551309"	"269808"	"0"	"1"	"0"
"1551309"	"279311"	"0"	"1"	"0"
"1551309"	"318453"	"0"	"1"	"0"
"1551309"	"352203"	"0"	"1"	"0"
"1551309"	"363690"	"0"	"2"	"0"
"1551309"	"364448"	"0"	"1"	"0"
"1551309"	"407235"	"0"	"1"	"0"
"1551309"	"408147"	"0"	"1"	"0"
"1551309"	"420377"	"0"	"1"	"0"
"1551309"	"421154"	"0"	"1"	"0"
"1551309"	"447524"	"0"	"1"	"0"
"1551309"	"542641"	"0"	"1"	"0"
"1551309"	"549649"	"0"	"14"	"0"
"1551309"	"562079"	"0"	"1"	"0"
"1551309"	"572527"	"0"	"3"	"0"
"1551309"	"572721"	"0"	"8"	"0"
"1551309"	"582551"	"0"	"1"	"0"
"1551309"	"594525"	"0"	"1"	"0"
"1551309"	"651895"	"0"	"1"	"0"
"1551309"	"663607"	"0"	"1"	"0"
"1551309"	"670951"	"0"	"1"	"0"
"1551309"	"688317"	"0"	"1"	"0"
"1551309"	"699099"	"0"	"1"	"0"
"1551309"	"712972"	"0"	"1"	"0"
"1551309"	"713211"	"0"	"5"	"0"
"1551309"	"725255"	"0"	"3"	"0"
"1551309"	"744152"	"0"	"1"	"0"
"1551309"	"793030"	"0"	"1"	"0"
"1551309"	"798225"	"0"	"17"	"0"
"1551309"	"800789"	"0"	"1"	"0"
"1551309"	"803429"	"0"	"1"	"0"
"1551309"	"837060"	"0"	"1"	"0"
"1551309"	"859183"	"0"	"1"	"0"
"1551309"	"888011"	"0"	"1"	"0"
"1551309"	"901806"	"0"	"1"	"0"
"1551309"	"913834"	"0"	"1"	"0"
"1551309"	"944085"	"0"	"1"	"0"
"1551309"	"959053"	"0"	"2"	"0"
"1551309"	"978583"	"0"	"1"	"0"
"1556780"	"1028560"	"0"	"1"	"0"
"1556780"	"1045564"	"0"	"1"	"0"
"1556780"	"1046156"	"0"	"1"	"0"
"1556780"	"1073177"	"0"	"1"	"0"
"1556780"	"1082675"	"0"	"1"	"0"
"1556780"	"1086345"	"0"	"1"	"0"
"1556780"	"1096719"	"0"	"2"	"0"
"1556780"	"1189989"	"0"	"1"	"0"
"1556780"	"1217007"	"0"	"1"	"0"
"1556780"	"1221815"	"0"	"1"	"0"
"1556780"	"1236265"	"0"	"1"	"0"
"1556780"	"1253563"	"0"	"1"	"0"
"1556780"	"1260199"	"0"	"1"	"0"
"1556780"	"1295755"	"0"	"1"	"0"
"1556780"	"1302076"	"0"	"1"	"0"
"1556780"	"1302436"	"0"	"1"	"0"
"1556780"	"1311553"	"0"	"1"	"0"
"1556780"	"1321938"	"0"	"1"	"0"
"1556780"	"1324577"	"0"	"1"	"0"
"1556780"	"1326759"	"0"	"1"	"0"
"1556780"	"1326953"	"0"	"1"	"0"
"1556780"	"1360708"	"0"	"1"	"0"
"1556780"	"1367884"	"0"	"1"	"0"
"1556780"	"1369079"	"0"	"1"	"0"
"1556780"	"1372713"	"0"	"1"	"0"
"1556780"	"1373337"	"0"	"1"	"0"
"1556780"	"1373766"	"0"	"1"	"0"
"1556780"	"1374006"	"0"	"1"	"0"
"1556780"	"1393921"	"0"	"1"	"0"
"1556780"	"1419683"	"0"	"1"	"0"
"1556780"	"1425753"	"0"	"1"	"0"
"1556780"	"1456220"	"0"	"1"	"0"
"1556780"	"1458089"	"0"	"1"	"0"
"1556780"	"1472476"	"0"	"1"	"0"
"1556780"	"1477755"	"0"	"1"	"0"
"1556780"	"1477847"	"0"	"1"	"0"
