"COLUMN1"	"COLUMN2"
"1224797"	"1774548"
"1224797"	"1774613"
"1224797"	"1774616"
"1224797"	"1774675"
"1224797"	"1774682"
"1224797"	"1774687"
"1224797"	"1774713"
"1224797"	"1774714"
"1224797"	"1774717"
"1224797"	"1774722"
"1224797"	"1774766"
"1224797"	"1774789"
"1224797"	"1774796"
"1224797"	"1774839"
"1224797"	"1774849"
"1224797"	"1774878"
"1224797"	"1774925"
"1224797"	"1774962"
"1224797"	"1774996"
"1224797"	"1775013"
"1224797"	"1775024"
"1224797"	"1775025"
"1224797"	"1775078"
"1224797"	"1775084"
"1224797"	"1775088"
"1224797"	"1837210"
"1224797"	"1847735"
"1224797"	"1928678"
"1224797"	"1954203"
"1224797"	"2066013"
"1224797"	"2105482"
"1224797"	"2105489"
"1224797"	"2105597"
"1224797"	"2105598"
"1224797"	"2105599"
"1224797"	"300076"
"1224797"	"399377"
"1224797"	"436056"
"1224797"	"458026"
"1224797"	"461710"
"1224797"	"462104"
"1224797"	"472999"
"1224797"	"511620"
"1224797"	"540920"
"1224797"	"549649"
"1224797"	"592273"
"1224797"	"683822"
"1224797"	"713240"
"1224797"	"713254"
"1224797"	"724489"
"1224797"	"758083"
"1224797"	"789890"
"1224797"	"859175"
"1224797"	"959822"
"1241808"	"1003838"
"1241808"	"1006631"
"1241808"	"1141533"
"1241808"	"1154197"
"1241808"	"1213266"
"1241808"	"1249672"
"1241808"	"1309278"
"1241808"	"131665"
"1241808"	"1356507"
"1241808"	"1386531"
"1241808"	"1561395"
"1241808"	"1606514"
"1241808"	"1606559"
"1241808"	"1606575"
"1241808"	"1606596"
"1241808"	"1619018"
"1241808"	"1655644"
"1241808"	"1717401"
"1241808"	"1760320"
"1241808"	"1760338"
"1241808"	"1760350"
"1241808"	"1760353"
"1241808"	"1760376"
"1241808"	"1760388"
"1241808"	"1760403"
"1241808"	"1774403"
"1241808"	"1774436"
"1241808"	"1774446"
"1241808"	"1774452"
"1241808"	"1774457"
"1241808"	"1774502"
"1241808"	"1774505"
"1241808"	"1774511"
"1241808"	"1774520"
"1241808"	"1774539"
"1241808"	"1774573"
"1241808"	"1774635"
"1241808"	"1774682"
"1241808"	"1774684"
"1241808"	"1774692"
"1241808"	"1774706"
"1241808"	"1774723"
"1241808"	"1774786"
"1241808"	"1774797"
"1241808"	"1774809"
"1241808"	"1774862"
"1241808"	"1774893"
"1241808"	"1774934"
"1241808"	"1774937"
"1241808"	"1774959"
"1241808"	"1774963"
"1241808"	"1774967"
"1241808"	"1774999"
"1241808"	"1775024"
"1241808"	"1775025"
"1241808"	"1775028"
"1241808"	"1775044"
"1241808"	"1837210"
"1241808"	"1902321"
"1241808"	"1928678"
"1241808"	"2005071"
"1241808"	"2105453"
"1241808"	"2105479"
"1241808"	"2105532"
"1241808"	"2105550"
"1241808"	"2105561"
"1241808"	"2105598"
"1241808"	"2188303"
"1241808"	"329662"
"1241808"	"338764"
"1241808"	"372259"
"1241808"	"387759"
"1241808"	"424477"
"1241808"	"426750"
"1241808"	"458026"
"1241808"	"462104"
"1241808"	"498944"
"1241808"	"552511"
"1241808"	"560327"
"1241808"	"652363"
"1241808"	"682877"
"1241808"	"725380"
"1241808"	"727272"
"1241808"	"731389"
"1241808"	"731434"
"1241808"	"813893"
"1241808"	"859175"
"1242066"	"1023543"
"1242066"	"1213266"
"1242066"	"1231352"
"1242066"	"1356507"
"1242066"	"1394821"
"1242066"	"1395098"
"1242066"	"140050"
"1242066"	"1419930"
"1242066"	"1444067"
"1242066"	"1561565"
"1242066"	"1567096"
"1242066"	"1606472"
"1242066"	"1606474"
"1242066"	"1606515"
"1242066"	"1606525"
"1242066"	"1606552"
"1242066"	"1606575"
"1242066"	"1606608"
"1242066"	"1606610"
"1242066"	"1606717"
"1242066"	"1638658"
"1242066"	"1675399"
"1242066"	"172508"
"1242066"	"1760338"
"1242066"	"1760344"
"1242066"	"1760348"
"1242066"	"1760350"
"1242066"	"1760353"
"1242066"	"1760376"
"1242066"	"1760378"
"1242066"	"1760381"
"1242066"	"1760388"
"1242066"	"1760402"
"1242066"	"1760403"
"1242066"	"1760642"
"1242066"	"1774452"
"1242066"	"1774457"
"1242066"	"1774492"
"1242066"	"1774502"
"1242066"	"1774505"
"1242066"	"1774509"
"1242066"	"1774520"
"1242066"	"1774533"
"1242066"	"1774536"
"1242066"	"1774539"
"1242066"	"1774544"
"1242066"	"1774548"
"1242066"	"1774595"
"1242066"	"1774613"
"1242066"	"1774635"
"1242066"	"1774677"
"1242066"	"1774684"
"1242066"	"1774686"
"1242066"	"1774687"
"1242066"	"1774692"
"1242066"	"1774708"
"1242066"	"1774713"
"1242066"	"1774717"
"1242066"	"1774718"
"1242066"	"1774722"
"1242066"	"1774753"
"1242066"	"1774755"
"1242066"	"1774793"
"1242066"	"1774796"
"1242066"	"1774797"
"1242066"	"1774800"
"1242066"	"1774816"
"1242066"	"1774839"
"1242066"	"1774848"
"1242066"	"1774849"
"1242066"	"1774862"
"1242066"	"1774878"
"1242066"	"1774909"
"1242066"	"1774925"
"1242066"	"1774952"
"1242066"	"1774957"
"1242066"	"1774962"
"1242066"	"1774963"
"1242066"	"1774967"
"1242066"	"1774969"
"1242066"	"1774996"
"1242066"	"1775009"
"1242066"	"1775013"
"1242066"	"1775024"
"1242066"	"1775044"
"1242066"	"1775076"
"1242066"	"1837210"
"1242066"	"1870054"
"1242066"	"1928655"
"1242066"	"193952"
"1242066"	"1950713"
"1242066"	"2008547"
"1242066"	"2013565"
"1242066"	"2066013"
"1242066"	"2083428"
"1242066"	"2105362"
"1242066"	"2105455"
"1242066"	"2105482"
"1242066"	"2105489"
"1242066"	"2105514"
"1242066"	"2105561"
"1242066"	"2105598"
"1242066"	"2105599"
"1242066"	"2105786"
"1242066"	"218438"
"1242066"	"2188303"
"1242066"	"2229855"
"1242066"	"2393452"
"1242066"	"2420902"
"1242066"	"290927"
"1242066"	"338764"
"1242066"	"372259"
"1242066"	"424477"
"1242066"	"458026"
"1242066"	"459042"
"1242066"	"462104"
"1242066"	"488145"
"1242066"	"504783"
"1242066"	"516110"
"1242066"	"529228"
"1242066"	"561053"
"1242066"	"562574"
"1242066"	"574645"
"1242066"	"592273"
"1242066"	"609868"
"1242066"	"627961"
"1242066"	"629574"
"1242066"	"639313"
"1242066"	"640892"
"1242066"	"647356"
"1242066"	"662203"
"1242066"	"665932"
"1242066"	"682877"
"1242066"	"694649"
"1242066"	"699215"
"1242066"	"709795"
"1242066"	"713228"
"1242066"	"713240"
"1242066"	"713244"
"1242066"	"713279"
"1242066"	"721665"
"1242066"	"725183"
"1242066"	"725345"
"1242066"	"725379"
"1242066"	"725380"
"1242066"	"725387"
"1242066"	"731389"
"1242066"	"741681"
"1242066"	"743823"
"1242066"	"754522"
"1242066"	"762768"
"1242066"	"778749"
"1242066"	"908591"
"1242066"	"959822"
"1245393"	"1244528"
"1245393"	"1356507"
"1245393"	"1567096"
"1245393"	"1606559"
"1245393"	"1760403"
"1245393"	"1760426"
"1245393"	"1760617"
"1245393"	"1760642"
"1245393"	"1774446"
"1245393"	"1774462"
"1245393"	"1774533"
"1245393"	"1774613"
"1245393"	"1774776"
"1245393"	"1774796"
"1245393"	"1774856"
"1245393"	"1774922"
"1245393"	"1774925"
"1245393"	"1774946"
"1245393"	"1775077"
"1245393"	"1954203"
"1245393"	"2105362"
"1245393"	"2105550"
"1245393"	"2335873"
"1245393"	"300076"
"1245393"	"424477"
"1245393"	"441554"
"1245393"	"462104"
"1245393"	"472999"
"1245393"	"529228"
"1245393"	"731434"
"1245393"	"762768"
"1245393"	"987322"
"1250074"	"1072776"
"1250074"	"1118182"
"1250074"	"1207188"
"1250074"	"1213266"
"1250074"	"1284469"
"1250074"	"1327373"
"1250074"	"1341160"
"1250074"	"1351202"
"1250074"	"1419930"
"1250074"	"1444689"
"1250074"	"1606474"
"1250074"	"1606514"
"1250074"	"1606515"
"1250074"	"1606554"
"1250074"	"1606556"
"1250074"	"1606565"
"1250074"	"1606574"
"1250074"	"1606585"
"1250074"	"1606586"
"1250074"	"1606587"
"1250074"	"1606592"
"1250074"	"1606594"
"1250074"	"1606595"
"1250074"	"1606602"
"1250074"	"1606604"
"1250074"	"1606605"
"1250074"	"1606609"
"1250074"	"1606610"
"1250074"	"1606611"
"1250074"	"1606612"
"1250074"	"1606620"
"1250074"	"1606892"
"1250074"	"1668642"
"1250074"	"1704256"
"1250074"	"172508"
"1250074"	"1746244"
"1250074"	"1760323"
"1250074"	"1760328"
"1250074"	"1760350"
"1250074"	"1760367"
"1250074"	"1760376"
"1250074"	"1760378"
"1250074"	"1760385"
"1250074"	"1760393"
"1250074"	"1760415"
"1250074"	"1760418"
"1250074"	"1760428"
"1250074"	"1760642"
"1250074"	"1774406"
"1250074"	"1774457"
"1250074"	"1774462"
"1250074"	"1774464"
"1250074"	"1774482"
"1250074"	"1774488"
"1250074"	"1774502"
"1250074"	"1774503"
"1250074"	"1774505"
"1250074"	"1774513"
"1250074"	"1774520"
"1250074"	"1774614"
"1250074"	"1774677"
"1250074"	"1774684"
"1250074"	"1774687"
"1250074"	"1774692"
"1250074"	"1774705"
"1250074"	"1774708"
"1250074"	"1774713"
"1250074"	"1774717"
"1250074"	"1774761"
"1250074"	"1774786"
"1250074"	"1774787"
"1250074"	"1774789"
"1250074"	"1774793"
"1250074"	"1774796"
"1250074"	"1774797"
"1250074"	"1774800"
"1250074"	"1774815"
"1250074"	"1774849"
"1250074"	"1774925"
"1250074"	"1774952"
"1250074"	"1774957"
"1250074"	"1774963"
"1250074"	"1774977"
"1250074"	"1774990"
"1250074"	"1775001"
"1250074"	"1775002"
"1250074"	"1775029"
"1250074"	"1775087"
"1250074"	"1775089"
"1250074"	"1784713"
"1250074"	"1847599"
"1250074"	"1902321"
"1250074"	"1928655"
"1250074"	"1928681"
"1250074"	"1928746"
"1250074"	"1954203"
"1250074"	"2025898"
"1250074"	"2027651"
"1250074"	"2043221"
"1250074"	"2085565"
"1250074"	"2105465"
"1250074"	"2105502"
"1250074"	"2105508"
"1250074"	"2105511"
"1250074"	"2105514"
"1250074"	"2105523"
"1250074"	"2105531"
"1250074"	"2105537"
"1250074"	"2105545"
"1250074"	"2105547"
"1250074"	"2105550"
"1250074"	"2105555"
"1250074"	"2105559"
"1250074"	"2105561"
"1250074"	"2105586"
"1250074"	"2105588"
"1250074"	"2105598"
"1250074"	"2105603"
"1250074"	"2105629"
"1250074"	"2176514"
"1250074"	"2188303"
"1250074"	"2262592"
"1250074"	"2303333"
"1250074"	"2355950"
"1250074"	"2393452"
"1250074"	"2404454"
"1250074"	"2407209"
"1250074"	"290927"
"1250074"	"300076"
"1250074"	"330571"
"1250074"	"338764"
"1250074"	"424477"
"1250074"	"428085"
"1250074"	"462104"
"1250074"	"468606"
"1250074"	"478929"
"1250074"	"529126"
"1250074"	"549866"
"1250074"	"556944"
"1250074"	"559957"
"1250074"	"562573"
"1250074"	"563764"
"1250074"	"569295"
"1250074"	"577155"
"1250074"	"605716"
"1250074"	"610425"
"1250074"	"651131"
"1250074"	"682877"
"1250074"	"683822"
"1250074"	"694256"
"1250074"	"709795"
"1250074"	"713153"
"1250074"	"713172"
"1250074"	"713225"
"1250074"	"713240"
"1250074"	"713242"
"1250074"	"713254"
"1250074"	"713264"
"1250074"	"713270"
"1250074"	"713326"
"1250074"	"715644"
"1250074"	"723577"
"1250074"	"724489"
"1250074"	"725183"
"1250074"	"725493"
"1250074"	"727272"
"1250074"	"729202"
"1250074"	"741272"
"1250074"	"754316"
"1250074"	"754522"
"1250074"	"760627"
"1250074"	"769385"
"1250074"	"795496"
"1250074"	"809847"
"1250074"	"823619"
"1250074"	"825213"
"1250074"	"866442"
"1250074"	"867452"
"1250074"	"922178"
"1250074"	"952997"
"1250074"	"986700"
"1250548"	"1010402"
"1250548"	"1444067"
"1250548"	"1561565"
"1250548"	"1606613"
"1250548"	"1774717"
"1250548"	"1774806"
"1250548"	"1775011"
"1250548"	"1902321"
"1250548"	"2105598"
"1250548"	"2229854"
"1250548"	"364612"
"1250548"	"436442"
"1250548"	"557980"
"1250548"	"599905"
"1250548"	"687468"
"1250548"	"707391"
"1250548"	"710684"
"1250548"	"725231"
"1250548"	"735028"
"1252376"	"1093137"
"1252376"	"1260296"
"1252376"	"1606474"
"1252376"	"1606557"
"1252376"	"1606575"
"1252376"	"1606596"
"1252376"	"1606609"
"1252376"	"1606687"
"1252376"	"1638658"
"1252376"	"1760320"
"1252376"	"1760326"
"1252376"	"1760337"
"1252376"	"1760350"
"1252376"	"1760376"
"1252376"	"1760386"
"1252376"	"1760617"
"1252376"	"1760642"
"1252376"	"1774452"
"1252376"	"1774453"
"1252376"	"1774462"
"1252376"	"1774463"
"1252376"	"1774505"
"1252376"	"1774520"
"1252376"	"1774539"
"1252376"	"1774595"
"1252376"	"1774684"
"1252376"	"1774686"
"1252376"	"1774717"
"1252376"	"1774797"
"1252376"	"1774839"
"1252376"	"1774862"
"1252376"	"1774925"
"1252376"	"1774963"
"1252376"	"1774996"
"1252376"	"1774999"
"1252376"	"1775040"
"1252376"	"1775044"
"1252376"	"1775077"
"1252376"	"1928678"
"1252376"	"1928740"
"1252376"	"1932882"
"1252376"	"2005071"
"1252376"	"2022076"
"1252376"	"2105482"
"1252376"	"2105489"
"1252376"	"2105514"
"1252376"	"2105597"
"1252376"	"2105603"
"1252376"	"218438"
"1252376"	"2188303"
"1252376"	"300076"
"1252376"	"316302"
"1252376"	"458026"
"1252376"	"462104"
"1252376"	"472999"
"1252376"	"555749"
"1252376"	"563514"
"1252376"	"647356"
"1252376"	"682877"
"1252376"	"683822"
"1252376"	"694649"
"1252376"	"713225"
"1252376"	"713228"
"1252376"	"713234"
"1252376"	"713248"
"1252376"	"713290"
"1252376"	"725379"
"1252376"	"727272"
"1252376"	"859175"
"1252376"	"915373"
"1252376"	"953542"
"1254547"	"106979"
"1254547"	"1086517"
"1254547"	"1213266"
"1254547"	"1259502"
"1254547"	"1259766"
"1254547"	"1331770"
"1254547"	"1356507"
"1254547"	"1394821"
"1254547"	"1419930"
"1254547"	"1606474"
"1254547"	"1606515"
"1254547"	"1606552"
"1254547"	"1606559"
"1254547"	"1606574"
"1254547"	"1606590"
"1254547"	"1606607"
"1254547"	"1606677"
"1254547"	"1606717"
"1254547"	"1638658"
"1254547"	"1675399"
"1254547"	"1704256"
"1254547"	"1760326"
"1254547"	"1760350"
"1254547"	"1760353"
"1254547"	"1760361"
"1254547"	"1760381"
"1254547"	"1760386"
"1254547"	"1760402"
"1254547"	"1760403"
"1254547"	"1760654"
"1254547"	"1774446"
"1254547"	"1774457"
"1254547"	"1774471"
"1254547"	"1774496"
"1254547"	"1774509"
"1254547"	"1774520"
"1254547"	"1774539"
"1254547"	"1774594"
"1254547"	"1774595"
"1254547"	"1774599"
"1254547"	"1774603"
"1254547"	"1774613"
"1254547"	"1774617"
"1254547"	"1774635"
"1254547"	"1774677"
"1254547"	"1774687"
"1254547"	"1774692"
"1254547"	"1774706"
"1254547"	"1774708"
"1254547"	"1774722"
"1254547"	"1774796"
"1254547"	"1774797"
"1254547"	"1774799"
"1254547"	"1774839"
"1254547"	"1774909"
"1254547"	"1774934"
"1254547"	"1774938"
"1254547"	"1774946"
"1254547"	"1774957"
"1254547"	"1774963"
"1254547"	"1775024"
"1254547"	"1775025"
"1254547"	"1775040"
"1254547"	"1775076"
"1254547"	"1775098"
"1254547"	"1837210"
"1254547"	"1848043"
"1254547"	"1902321"
"1254547"	"1928681"
"1254547"	"193952"
"1254547"	"2008547"
"1254547"	"2012081"
"1254547"	"2105349"
"1254547"	"2105362"
"1254547"	"2105423"
"1254547"	"2105455"
"1254547"	"2105464"
"1254547"	"2105465"
"1254547"	"2105476"
"1254547"	"2105482"
"1254547"	"2105489"
"1254547"	"2105507"
"1254547"	"2105514"
"1254547"	"2105517"
"1254547"	"2105532"
"1254547"	"2105546"
"1254547"	"2105550"
"1254547"	"2105559"
"1254547"	"2105561"
"1254547"	"2105563"
"1254547"	"2105603"
"1254547"	"2105722"
"1254547"	"2105786"
"1254547"	"2224167"
"1254547"	"2318621"
"1254547"	"2335872"
"1254547"	"2352560"
"1254547"	"2355950"
"1254547"	"2377105"
"1254547"	"2393452"
"1254547"	"2420902"
"1254547"	"249736"
"1254547"	"290927"
"1254547"	"299289"
"1254547"	"300076"
"1254547"	"338764"
"1254547"	"372259"
"1254547"	"424477"
"1254547"	"436056"
"1254547"	"441554"
"1254547"	"461710"
"1254547"	"462104"
"1254547"	"502492"
"1254547"	"504783"
"1254547"	"516110"
"1254547"	"549649"
"1254547"	"552675"
"1254547"	"563514"
"1254547"	"624922"
"1254547"	"647356"
"1254547"	"665932"
"1254547"	"709795"
"1254547"	"713165"
"1254547"	"713219"
"1254547"	"713240"
"1254547"	"713248"
"1254547"	"713254"
"1254547"	"713277"
"1254547"	"713299"
"1254547"	"725183"
"1254547"	"725237"
"1254547"	"725380"
"1254547"	"725387"
"1254547"	"729772"
"1254547"	"731434"
"1254547"	"732350"
"1254547"	"762768"
"1254547"	"778749"
"1254547"	"798225"
"1254547"	"801073"
"1255377"	"1023543"
"1255377"	"1259766"
"1255377"	"131337"
"1255377"	"1334555"
"1255377"	"1386531"
"1255377"	"1394821"
"1255377"	"1551237"
"1255377"	"1606472"
"1255377"	"1606515"
"1255377"	"1606525"
"1255377"	"1606608"
"1255377"	"1606613"
"1255377"	"172508"
"1255377"	"1760301"
"1255377"	"1760350"
"1255377"	"1760363"
"1255377"	"1760377"
"1255377"	"1760398"
"1255377"	"1760432"
"1255377"	"1774453"
"1255377"	"1774504"
"1255377"	"1774584"
"1255377"	"1774617"
"1255377"	"1774635"
"1255377"	"1774687"
"1255377"	"1774757"
"1255377"	"1774862"
"1255377"	"1774946"
"1255377"	"1774969"
"1255377"	"1774987"
"1255377"	"1775024"
"1255377"	"1775044"
"1255377"	"1775049"
"1255377"	"1775098"
"1255377"	"1928728"
"1255377"	"2066033"
"1255377"	"2105335"
"1255377"	"2105349"
"1255377"	"2105464"
"1255377"	"2105498"
"1255377"	"2105514"
"1255377"	"2105561"
"1255377"	"2105562"
"1255377"	"2105591"
"1255377"	"2105603"
"1255377"	"2105722"
"1255377"	"2105786"
"1255377"	"2181774"
"1255377"	"2195960"
"1255377"	"2274990"
"1255377"	"2280082"
"1255377"	"2404454"
"1255377"	"452661"
"1255377"	"458026"
"1255377"	"491692"
"1255377"	"516110"
"1255377"	"528007"
"1255377"	"531776"
"1255377"	"556994"
"1255377"	"572220"
"1255377"	"574645"
"1255377"	"582557"
"1255377"	"584297"
"1255377"	"592273"
"1255377"	"605716"
"1255377"	"624922"
"1255377"	"713165"
"1255377"	"713234"
"1255377"	"713239"
"1255377"	"713248"
"1255377"	"713252"
"1255377"	"725237"
"1255377"	"725383"
"1255377"	"725399"
"1255377"	"727128"
"1255377"	"731434"
"1255377"	"758379"
"1255377"	"762768"
"1255377"	"783463"
"1258483"	"1606559"
"1258483"	"1711776"
"1258483"	"1760381"
"1258483"	"1774446"
"1258483"	"1774595"
"1258483"	"1774633"
"1258483"	"1774636"
"1258483"	"1774684"
"1258483"	"1902321"
"1258483"	"2077256"
"1258483"	"2105349"
"1258483"	"2105514"
"1258483"	"2105629"
"1258483"	"220384"
"1258483"	"2338682"
"1258483"	"300076"
"1258483"	"387759"
"1258483"	"516981"
"1258483"	"762768"
"126121"	"1095970"
"126121"	"1419930"
"126121"	"1552220"
"126121"	"1606557"
"126121"	"1606561"
"126121"	"1606565"
"126121"	"1606566"
"126121"	"1606606"
"126121"	"1606608"
"126121"	"1606609"
"126121"	"1606610"
"126121"	"1760320"
"126121"	"1760323"
"126121"	"1760350"
"126121"	"1760642"
"126121"	"1774452"
"126121"	"1774462"
"126121"	"1774505"
"126121"	"1774533"
"126121"	"1774536"
"126121"	"1774554"
"126121"	"1774713"
"126121"	"1774717"
"126121"	"1774862"
"126121"	"1775011"
"126121"	"1775037"
"126121"	"1775044"
"126121"	"1928678"
"126121"	"1928740"
"126121"	"1928741"
"126121"	"1932882"
"126121"	"2105533"
"126121"	"478929"
"126121"	"514413"
"126121"	"539799"
"126121"	"549866"
"126121"	"563514"
"126121"	"607100"
"126121"	"618846"
"126121"	"628623"
"126121"	"642011"
"126121"	"647356"
"126121"	"724706"
"126121"	"757534"
"126121"	"930749"
"1266289"	"1263053"
"1266289"	"1419930"
"1266289"	"1441743"
"1266289"	"150104"
"1266289"	"1606515"
"1266289"	"1760353"
"1266289"	"1760402"
"1266289"	"1774509"
"1266289"	"1774520"
"1266289"	"1774521"
"1266289"	"1774692"
"1266289"	"1774713"
"1266289"	"1774848"
"1266289"	"1774925"
"1266289"	"1774949"
"1266289"	"1774950"
"1266289"	"1774967"
"1266289"	"1775028"
"1266289"	"1775077"
"1266289"	"1858387"
"1266289"	"1928655"
"1266289"	"1954203"
"1266289"	"218438"
"1266289"	"2393452"
"1266289"	"2407209"
"1266289"	"387750"
"1266289"	"709795"
"1266289"	"996977"
"1278223"	"1171991"
"1278223"	"1231352"
"1278223"	"1394821"
"1278223"	"1505267"
"1278223"	"157971"
"1278223"	"1606552"
"1278223"	"1606574"
"1278223"	"1606608"
"1278223"	"1606609"
"1278223"	"1606717"
"1278223"	"1638658"
"1278223"	"1760294"
"1278223"	"1760353"
"1278223"	"1760376"
"1278223"	"1760377"
"1278223"	"1760388"
"1278223"	"1760396"
"1278223"	"1760402"
"1278223"	"1760403"
"1278223"	"1760406"
"1278223"	"1760419"
"1278223"	"1760423"
"1278223"	"1760493"
"1278223"	"1760642"
"1278223"	"1760654"
"1278223"	"1774446"
"1278223"	"1774452"
"1278223"	"1774454"
"1278223"	"1774457"
"1278223"	"1774502"
"1278223"	"1774503"
"1278223"	"1774509"
"1278223"	"1774520"
"1278223"	"1774530"
"1278223"	"1774533"
"1278223"	"1774536"
"1278223"	"1774539"
"1278223"	"1774593"
"1278223"	"1774603"
"1278223"	"1774613"
"1278223"	"1774617"
"1278223"	"1774670"
"1278223"	"1774687"
"1278223"	"1774692"
"1278223"	"1774706"
"1278223"	"1774708"
"1278223"	"1774722"
"1278223"	"1774755"
"1278223"	"1774796"
"1278223"	"1774797"
"1278223"	"1774839"
"1278223"	"1774848"
"1278223"	"1774856"
"1278223"	"1774862"
"1278223"	"1774925"
"1278223"	"1774938"
"1278223"	"1774952"
"1278223"	"1774954"
"1278223"	"1774957"
"1278223"	"1774969"
"1278223"	"1775009"
"1278223"	"1775016"
"1278223"	"1775028"
"1278223"	"1775042"
"1278223"	"1775057"
"1278223"	"1775076"
"1278223"	"1775092"
"1278223"	"1932882"
"1278223"	"193952"
"1278223"	"1967981"
"1278223"	"2008547"
"1278223"	"2018604"
"1278223"	"2076876"
"1278223"	"2099265"
"1278223"	"2105362"
"1278223"	"2105453"
"1278223"	"2105455"
"1278223"	"2105476"
"1278223"	"2105482"
"1278223"	"2105489"
"1278223"	"2105499"
"1278223"	"2105514"
"1278223"	"2105599"
"1278223"	"2105603"
"1278223"	"2105786"
"1278223"	"2172762"
"1278223"	"2393452"
"1278223"	"2403899"
"1278223"	"2407209"
"1278223"	"299289"
"1278223"	"300076"
"1278223"	"332673"
"1278223"	"338764"
"1278223"	"358513"
"1278223"	"372259"
"1278223"	"373065"
"1278223"	"424477"
"1278223"	"436442"
"1278223"	"444058"
"1278223"	"461710"
"1278223"	"462104"
"1278223"	"504783"
"1278223"	"513098"
"1278223"	"520759"
"1278223"	"529228"
"1278223"	"544479"
"1278223"	"572220"
"1278223"	"576489"
"1278223"	"592273"
"1278223"	"623203"
"1278223"	"626416"
"1278223"	"662040"
"1278223"	"665932"
"1278223"	"683822"
"1278223"	"694649"
"1278223"	"699195"
"1278223"	"713240"
"1278223"	"713242"
"1278223"	"713259"
"1278223"	"713260"
"1278223"	"713277"
"1278223"	"713291"
"1278223"	"713299"
"1278223"	"725306"
"1278223"	"725312"
"1278223"	"725379"
"1278223"	"725380"
"1278223"	"725387"
"1278223"	"725493"
"1278223"	"727184"
"1278223"	"731434"
"1278223"	"754522"
"1278223"	"757534"
"1278223"	"778749"
"1278223"	"837776"
"1278223"	"892798"
"1278223"	"927000"
"1297786"	"100540"
"1297786"	"100798"
"1297786"	"1010402"
"1297786"	"1060230"
"1297786"	"106763"
"1297786"	"1072738"
"1297786"	"1079553"
"1297786"	"1081950"
"1297786"	"1125137"
"1297786"	"113311"
"1297786"	"1171991"
"1297786"	"1193514"
"1297786"	"1238681"
"1297786"	"1243115"
"1297786"	"1244528"
"1297786"	"131337"
"1297786"	"131665"
"1297786"	"1349806"
"1297786"	"1349990"
"1297786"	"1351209"
"1297786"	"1352086"
"1297786"	"1376715"
"1297786"	"1386531"
"1297786"	"1419930"
"1297786"	"1436477"
"1297786"	"1444067"
"1297786"	"1444070"
"1297786"	"1498333"
"1297786"	"1532270"
"1297786"	"1561565"
"1297786"	"1567096"
"1297786"	"1606449"
"1297786"	"1606500"
"1297786"	"1606514"
"1297786"	"1606539"
"1297786"	"1606574"
"1297786"	"1606596"
"1297786"	"1606606"
"1297786"	"1606609"
"1297786"	"1644316"
"1297786"	"1649853"
"1297786"	"1655644"
"1297786"	"1675399"
"1297786"	"1681077"
"1297786"	"1732982"
"1297786"	"1736263"
"1297786"	"175522"
"1297786"	"1760320"
"1297786"	"1760344"
"1297786"	"1760345"
"1297786"	"1760347"
"1297786"	"1760348"
"1297786"	"1760350"
"1297786"	"1760353"
"1297786"	"1760356"
"1297786"	"1760361"
"1297786"	"1760376"
"1297786"	"1760378"
"1297786"	"1760388"
"1297786"	"1760400"
"1297786"	"1760402"
"1297786"	"1760444"
"1297786"	"1760493"
"1297786"	"1760545"
"1297786"	"1760642"
"1297786"	"1760654"
"1297786"	"1774374"
"1297786"	"1774452"
"1297786"	"1774453"
"1297786"	"1774454"
"1297786"	"1774455"
"1297786"	"1774456"
"1297786"	"1774459"
"1297786"	"1774461"
"1297786"	"1774462"
"1297786"	"1774464"
"1297786"	"1774466"
"1297786"	"1774471"
"1297786"	"1774505"
"1297786"	"1774509"
"1297786"	"1774511"
"1297786"	"1774530"
"1297786"	"1774532"
"1297786"	"1774533"
"1297786"	"1774548"
"1297786"	"1774550"
"1297786"	"1774592"
"1297786"	"1774594"
"1297786"	"1774595"
"1297786"	"1774599"
"1297786"	"1774603"
"1297786"	"1774613"
"1297786"	"1774616"
"1297786"	"1774617"
"1297786"	"1774636"
"1297786"	"1774649"
"1297786"	"1774684"
"1297786"	"1774687"
"1297786"	"1774692"
"1297786"	"1774706"
"1297786"	"1774713"
"1297786"	"1774714"
"1297786"	"1774717"
"1297786"	"1774718"
"1297786"	"1774719"
"1297786"	"1774722"
"1297786"	"1774723"
"1297786"	"1774766"
"1297786"	"1774789"
"1297786"	"1774793"
"1297786"	"1774797"
"1297786"	"1774800"
"1297786"	"1774815"
"1297786"	"1774824"
"1297786"	"1774830"
"1297786"	"1774839"
"1297786"	"1774840"
"1297786"	"1774848"
"1297786"	"1774849"
"1297786"	"1774867"
"1297786"	"1774878"
"1297786"	"1774888"
"1297786"	"1774925"
"1297786"	"1774934"
"1297786"	"1774952"
"1297786"	"1774954"
"1297786"	"1774957"
"1297786"	"1774960"
"1297786"	"1774962"
"1297786"	"1774967"
"1297786"	"1774969"
"1297786"	"1774977"
"1297786"	"1774996"
"1297786"	"1774999"
"1297786"	"1775001"
"1297786"	"1775002"
"1297786"	"1775009"
"1297786"	"1775011"
"1297786"	"1775013"
"1297786"	"1775024"
"1297786"	"1775025"
"1297786"	"1775027"
"1297786"	"1775028"
"1297786"	"1775044"
"1297786"	"1775045"
"1297786"	"1775054"
"1297786"	"1775055"
"1297786"	"1775056"
"1297786"	"1775059"
"1297786"	"1775087"
